1012475 1950  7 26  23.9  12.9   0.0
1012475 1950  7 27  15.5  12.1  13.1
1012475 1950  7 28  17.1  11.2   8.0
1012475 1950  7 29  20.3  11.8   0.0
1012475 1950  7 30  20.4  11.7   0.0
1012475 1950  7 31  22.4  10.1   0.0
1012475 1950  8  1  22.3  11.8   0.0
1012475 1950  8  2  21.2  11.3   0.0
1012475 1950  8  3  19.2  10.2   0.0
1012475 1950  8  4  21.0   9.3   0.0
1012475 1950  8  5  19.5  11.0   1.4
1012475 1950  8  6  19.6  12.5   0.0
1012475 1950  8  7  20.0  12.2   0.0
1012475 1950  8  8  21.5  10.1   0.0
1012475 1950  8  9  23.2  11.1   0.0
1012475 1950  8 10  23.3  12.0   0.0
1012475 1950  8 11  23.2  11.6   0.0
1012475 1950  8 12  22.5  11.2   0.0
1012475 1950  8 13  19.9  10.5   2.9
1012475 1950  8 14  17.0  12.0  21.0
1012475 1950  8 15  17.2  13.1   8.4
1012475 1950  8 16  23.5  10.7   0.0
1012475 1950  8 17  26.5  12.1   0.0
1012475 1950  8 18  25.0  12.1   0.0
1012475 1950  8 19  26.8  11.3   0.0
1012475 1950  8 20  25.5  12.5   0.0
1012475 1950  8 21  22.0  12.0   0.0
1012475 1950  8 22  22.4  11.0  13.7
1012475 1950  8 23  20.2  13.8   4.5
1012475 1950  8 24  19.2  12.5   1.4
1012475 1950  8 25  21.8  11.4   0.0
1012475 1950  8 26  23.6  11.4   0.0
1012475 1950  8 27  21.1  12.0   0.0
1012475 1950  8 28  21.8  10.0   0.0
1012475 1950  8 29  20.8  10.4   0.0
1012475 1950  8 30  19.1   9.2   0.0
1012475 1950  8 31  21.6   8.7   0.0
1012475 1950  9  1  25.5  11.6   0.0
1012475 1950  9  2  24.4  13.4   0.0
1012475 1950  9  3  21.8  12.5   0.0
1012475 1950  9  4  21.9  10.7   0.0
1012475 1950  9  5  20.1   9.1   0.0
1012475 1950  9  6  20.8   9.2   0.0
1012475 1950  9  7  22.9   8.6   0.0
1012475 1950  9  8  22.7   9.2   0.0
1012475 1950  9  9  21.6   8.8   0.0
1012475 1950  9 10  19.1   8.4   0.0
1012475 1950  9 11  20.0   7.8   0.0
1012475 1950  9 12  18.6   8.1   0.0
1012475 1950  9 13  16.6   8.9   0.0
1012475 1950  9 14  14.8   9.8   0.0
1012475 1950  9 15  16.6  11.3   0.0
1012475 1950  9 16  18.7   9.1   0.0
1012475 1950  9 17  19.3   8.5   0.0
1012475 1950  9 18  18.4   7.9   0.0
1012475 1950  9 19  18.0   8.6   0.0
1012475 1950  9 20  19.7   8.5   0.0
1012475 1950  9 21  23.9  10.2   0.0
1012475 1950  9 22  22.0  10.0   0.0
1012475 1950  9 23  17.6  10.6   3.6
1012475 1950  9 24  15.7  11.8   3.6
1012475 1950  9 25  15.8   9.8   5.6
1012475 1950  9 26  15.6   7.9   1.5
1012475 1950  9 27  16.3   6.1   1.0
1012475 1950  9 28  13.9   4.6   0.0
1012475 1950  9 29  16.6   4.3   0.0
1012475 1950  9 30  16.3   4.2   0.0
1012475 1950 10  1  14.3   2.8   0.0
1012475 1950 10  2  15.1   3.5   0.0
1012475 1950 10  3  12.5   7.3   7.2
1012475 1950 10  4  12.7   8.5  10.5
1012475 1950 10  5  13.3   9.2   9.2
1012475 1950 10  6  13.2   7.5   7.6
1012475 1950 10  7  18.2   9.9   9.7
1012475 1950 10  8  15.3   8.9   4.4
1012475 1950 10  9  12.5   7.1  24.1
1012475 1950 10 10  16.5   8.8   9.3
1012475 1950 10 11  13.3   9.8   1.6
1012475 1950 10 12  15.3  10.4   2.1
1012475 1950 10 13  13.5   9.0   0.0
1012475 1950 10 14  13.5   7.4   0.0
1012475 1950 10 15  12.1   3.4   0.0
1012475 1950 10 16  12.4   4.7   0.0
1012475 1950 10 17  10.4   4.1   5.1
1012475 1950 10 18  10.9   7.3   8.8
1012475 1950 10 19  10.5   8.6   3.6
1012475 1950 10 20  12.9   7.1   0.0
1012475 1950 10 21  11.8   3.7   0.0
1012475 1950 10 22  10.8   3.5   1.2
1012475 1950 10 23  11.7   5.4   0.0
1012475 1950 10 24  12.0   5.8   4.4
1012475 1950 10 25  12.7   7.8   4.9
1012475 1950 10 26  11.0   4.6   9.6
1012475 1950 10 27  12.9   6.7  11.8
1012475 1950 10 28  10.5   5.7  10.8
1012475 1950 10 29  10.1   4.8   4.9
1012475 1950 10 30   9.6   4.3   1.8
1012475 1950 10 31   9.8   3.6   2.2
1012475 1950 11  1   9.2   6.1   2.2
1012475 1950 11  2   9.5   5.6   4.6
1012475 1950 11  3  13.7   7.2   2.2
1012475 1950 11  4  14.2   8.4   3.9
1012475 1950 11  5  11.2   4.0   6.2
1012475 1950 11  6  11.3   5.9   3.1
1012475 1950 11  7   8.9   4.4   0.0
1012475 1950 11  8   9.2   3.3   0.0
1012475 1950 11  9   8.2   0.6   0.0
1012475 1950 11 10   8.2   1.1   0.0
1012475 1950 11 11   7.4   3.1   2.6
1012475 1950 11 12   9.8   3.1   0.0
1012475 1950 11 13   6.2  -0.3   2.8
1012475 1950 11 14   6.0  -0.2   2.9
1012475 1950 11 15   6.9   1.9   1.2
1012475 1950 11 16   7.0   3.4   3.4
1012475 1950 11 17   7.6   2.1   5.4
1012475 1950 11 18   5.1   0.2   4.6
1012475 1950 11 19   7.0   1.1   8.7
1012475 1950 11 20   9.6   2.6  16.7
1012475 1950 11 21  10.6   5.6  10.8
1012475 1950 11 22   5.7   3.1   5.4
1012475 1950 11 23   8.1   2.7  14.8
1012475 1950 11 24  12.5   5.2  10.6
1012475 1950 11 25  10.6   7.0  10.2
1012475 1950 11 26  14.1   7.6   4.1
1012475 1950 11 27  12.0   6.5   3.0
1012475 1950 11 28   9.6   4.6   5.9
1012475 1950 11 29   6.7   1.5   0.0
1012475 1950 11 30   5.8   2.6   3.2
1012475 1950 12  1   4.6   0.5   1.9
1012475 1950 12  2   5.9   0.4   4.7
1012475 1950 12  3   5.8   3.5   2.4
1012475 1950 12  4   4.3   1.0   0.0
1012475 1950 12  5   8.3   2.3  15.9
1012475 1950 12  6  10.3   4.8   4.5
1012475 1950 12  7   9.2   4.6   4.4
1012475 1950 12  8   9.6   4.7   3.4
1012475 1950 12  9  10.5   6.4  14.2
1012475 1950 12 10   9.7   8.3   8.9
1012475 1950 12 11  12.7   8.0   4.0
1012475 1950 12 12  10.2   6.1   1.5
1012475 1950 12 13   7.9   2.2   0.0
1012475 1950 12 14   8.4   3.6   4.6
1012475 1950 12 15   9.5   5.8   5.3
1012475 1950 12 16   8.3   3.6   9.2
1012475 1950 12 17  10.8   4.6   0.0
1012475 1950 12 18   8.5   4.5   5.6
1012475 1950 12 19  10.2   5.3   9.7
1012475 1950 12 20  10.1   6.3   8.4
1012475 1950 12 21  11.9   7.4   6.3
1012475 1950 12 22  10.2   6.0  12.5
1012475 1950 12 23  11.2   7.4  23.4
1012475 1950 12 24  11.9   8.7   9.7
1012475 1950 12 25   9.4   5.6   0.0
1012475 1950 12 26   7.8   2.9   3.1
1012475 1950 12 27   7.7   4.6   5.1
1012475 1950 12 28   8.0   4.9   3.2
1012475 1950 12 29   9.8   6.0   1.9
1012475 1950 12 30   8.7   3.3   0.0
1012475 1950 12 31   7.2   0.4   0.0
1012475 1951  1  1   6.2   3.9  20.5
1012475 1951  1  2   7.5   2.9  26.9
1012475 1951  1  3   5.7   2.2   5.9
1012475 1951  1  4   4.4   1.6   2.2
1012475 1951  1  5   4.4   0.3   0.0
1012475 1951  1  6   5.6   0.5   0.0
1012475 1951  1  7   7.2   0.8   1.1
1012475 1951  1  8   6.6   3.7   2.8
1012475 1951  1  9   7.5   4.1   1.2
1012475 1951  1 10   7.7   5.2   1.5
1012475 1951  1 11   8.2   4.5   1.3
1012475 1951  1 12   6.8   3.8   6.6
1012475 1951  1 13   8.3   4.4   8.7
1012475 1951  1 14   6.2   0.8  20.4
1012475 1951  1 15   6.7   0.6  14.5
1012475 1951  1 16   5.5   0.3  19.7
1012475 1951  1 17   6.0   1.2   9.5
1012475 1951  1 18   4.7   0.6   6.5
1012475 1951  1 19   6.7   0.6   6.0
1012475 1951  1 20   5.9   1.2  14.5
1012475 1951  1 21   6.2   1.9  11.0
1012475 1951  1 22   6.1   0.9   6.2
1012475 1951  1 23   6.3   3.0  11.3
1012475 1951  1 24  11.8   2.4  30.1
1012475 1951  1 25  10.5   6.3  17.9
1012475 1951  1 26   7.2   0.8   0.0
1012475 1951  1 27  -2.3  -7.4   0.0
1012475 1951  1 28  -1.8  -7.2   0.0
1012475 1951  1 29  -0.2  -7.3   0.0
1012475 1951  1 30   1.4  -5.8   0.0
1012475 1951  1 31   0.7  -4.0   0.0
1012475 1951  2  1   4.0  -1.9  21.6
1012475 1951  2  2   6.9  -0.6  17.0
1012475 1951  2  3   6.5   3.3   4.1
1012475 1951  2  4   6.7   1.1   2.6
1012475 1951  2  5   7.3   0.1   0.0
1012475 1951  2  6   5.2   0.5  20.1
1012475 1951  2  7   9.6   1.7  18.2
1012475 1951  2  8   8.8   5.5  29.8
1012475 1951  2  9  10.4   6.4  36.7
1012475 1951  2 10   8.0   5.7  19.0
1012475 1951  2 11   6.6   3.4   5.7
1012475 1951  2 12   5.2  -1.5   0.0
1012475 1951  2 13   6.4  -1.1   0.0
1012475 1951  2 14   7.6   0.7   1.8
1012475 1951  2 15   8.7   1.8   0.0
1012475 1951  2 16   7.0  -0.6   3.1
1012475 1951  2 17   6.7   2.5   0.9
1012475 1951  2 18   7.5   0.7   1.9
1012475 1951  2 19   6.3   2.9   8.3
1012475 1951  2 20   7.1   2.6   2.7
1012475 1951  2 21   9.7   1.3   0.0
1012475 1951  2 22   9.1   1.2   0.0
1012475 1951  2 23   8.4   0.2   0.0
1012475 1951  2 24   6.8   0.9   3.4
1012475 1951  2 25   5.9   0.0   1.9
1012475 1951  2 26   6.2   0.0   0.0
1012475 1951  2 27   6.4  -1.0   0.0
1012475 1951  2 28   6.6  -1.6   0.0
1012475 1951  3  1   6.9  -0.3   0.0
1012475 1951  3  2   6.6  -1.2   3.7
1012475 1951  3  3   4.2   0.4   7.5
1012475 1951  3  4   3.9   0.3   8.0
1012475 1951  3  5  -0.1  -5.2   9.9
1012475 1951  3  6   1.3  -4.9   4.0
1012475 1951  3  7   2.7  -3.2   3.7
1012475 1951  3  8   2.2  -2.2   5.7
1012475 1951  3  9   1.2  -3.5   6.0
1012475 1951  3 10   3.7  -5.5   0.0
1012475 1951  3 11   4.6  -2.0  20.8
1012475 1951  3 12   6.9   1.5  15.8
1012475 1951  3 13   8.8   1.4   0.0
1012475 1951  3 14   8.2   2.5  15.6
1012475 1951  3 15   7.8   3.3  13.8
1012475 1951  3 16   8.4   0.4   0.0
1012475 1951  3 17   8.4  -0.4   0.0
1012475 1951  3 18  10.4   0.8   0.0
1012475 1951  3 19  13.1   2.4   0.0
1012475 1951  3 20  12.1   4.4   1.0
1012475 1951  3 21   8.6   4.6   2.3
1012475 1951  3 22   8.4   2.6   2.8
1012475 1951  3 23   8.5   3.8   0.0
1012475 1951  3 24  11.9   4.0   6.1
1012475 1951  3 25  10.0   4.6   4.0
1012475 1951  3 26  12.5   4.7   0.0
1012475 1951  3 27  10.4   1.2   0.0
1012475 1951  3 28  11.4   3.4   1.4
1012475 1951  3 29  12.3   5.7   1.3
1012475 1951  3 30  10.9   4.1   0.0
1012475 1951  3 31  11.6   1.3   0.0
1012475 1951  4  1  13.8   2.1   0.0
1012475 1951  4  2  15.7   3.7   0.0
1012475 1951  4  3  14.6   3.8   0.0
1012475 1951  4  4  14.1   3.9   0.0
1012475 1951  4  5  15.0   3.3   0.0
1012475 1951  4  6  16.2   3.9   0.0
1012475 1951  4  7  14.4   4.5   0.0
1012475 1951  4  8  11.2   3.5   0.0
1012475 1951  4  9  13.0   1.9   0.0
1012475 1951  4 10  16.4   3.1   0.0
